age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.520547945,Others,0.500803156,7th-8th,0.050847458,Married-civ-spouse,Craft-repair,Husband,White,Male,0.408163265,United-States,<=50K
0.561643836,Private,0.087116375,Masters,0.220338983,Never-married,Adm-clerical,Not-in-family,White,Female,0.234693878,United-States,>50K
0.780821918,Self-emp-inc,0.145049043,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.244897959,United-States,>50K
0.136986301,Private,0.051918355,HS-grad,0.13559322,Never-married,Adm-clerical,Own-child,White,Male,0.397959184,United-States,<=50K
0.369863014,Self-emp-not-inc,0.137460395,10th,0.084745763,Married-civ-spouse,Other-service,Husband,White,Male,0.704081633,United-States,Others
0.082191781,Private,0.071551278,Assoc-acdm,0.186440678,Never-married,Adm-clerical,Own-child,White,Male,0.397959184,United-States,<=50K
0.328767123,Private,0.210739767,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,Yugoslavia,<=50K
0.383561644,Private,0.045076053,Some-college,0.152542373,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.551020408,United-States,>50K
0.219178082,Private,0.146176387,Bachelors,0.203389831,Never-married,Sales,Not-in-family,White,Male,0.448979592,United-States,>50K
0.602739726,Local-gov,0.088340328,Masters,0.220338983,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.602040816,United-States,>50K
0.164383562,Private,0.090863074,Assoc-acdm,0.186440678,Married-civ-spouse,Sales,Wife,Other,Female,0.448979592,United-States,>50K
0.068493151,Private,0.099004849,Some-college,0.152542373,Never-married,Sales,Other-relative,White,Male,0.37755102,United-States,<=50K
0.150684932,Private,0.077956113,9th,0.06779661,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,El-Salvador,<=50K
0.178082192,Private,0.161838094,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.397959184,United-States,<=50K
0.04109589,Private,0.029489185,Some-college,0.152542373,Never-married,Handlers-cleaners,Own-child,White,Male,0.193877551,United-States,<=50K
0.383561644,Private,0.06775015,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,>50K
0.342465753,Private,0.142231705,Assoc-acdm,0.186440678,Divorced,Exec-managerial,Unmarried,White,Female,0.397959184,United-States,<=50K
0.232876712,Private,0.047108265,HS-grad,0.13559322,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,<=50K
0.191780822,Private,0.0981374,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.602040816,United-States,>50K
0.082191781,Private,0.122908342,Bachelors,0.203389831,Never-married,Exec-managerial,Own-child,White,Female,0.397959184,United-States,<=50K
0.452054795,Private,0.120028412,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,<=50K
0.547945205,Private,0.100299559,HS-grad,0.13559322,Divorced,Adm-clerical,Not-in-family,White,Female,0.448979592,United-States,<=50K
0.246575342,Private,0.087271495,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.265306122,United-States,<=50K
0.095890411,Private,0.052884455,Bachelors,0.203389831,Never-married,Exec-managerial,Own-child,White,Male,0.448979592,United-States,<=50K
0.136986301,Local-gov,0.145830087,Some-college,0.152542373,Never-married,Protective-serv,Own-child,White,Female,0.397959184,United-States,>50K
0.383561644,Self-emp-inc,0.086976903,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.863013699,Private,0.048463527,Doctorate,0.254237288,Married-civ-spouse,Others,Husband,White,Male,0.295918367,United-States,<=50K
0.082191781,State-gov,0.014120709,Some-college,0.152542373,Never-married,Other-service,Not-in-family,White,Male,0.5,United-States,<=50K
0.397260274,Private,0.101965061,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.452054795,Private,0.108007269,HS-grad,0.13559322,Divorced,Sales,Not-in-family,White,Male,0.602040816,United-States,<=50K
0.520547945,Private,0.023716397,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,<=50K
0.657534247,Private,0.077932981,Some-college,0.152542373,Widowed,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.301369863,State-gov,0.02768353,HS-grad,0.830508475,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.397959184,United-States,<=50K
0.397260274,Private,0.257742578,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,>50K
0.452054795,Private,0.087816457,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.653061224,United-States,>50K
0.506849315,Private,0.051356384,Assoc-acdm,0.186440678,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.315068493,Private,0.026431002,Masters,0.220338983,Never-married,Sales,Not-in-family,White,Male,0.5,United-States,>50K
0.452054795,Private,0.108007269,HS-grad,0.13559322,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.346938776,United-States,<=50K
0.150684932,Others,0.269060917,Some-college,0.152542373,Never-married,Craft-repair,Not-in-family,White,Male,0.295918367,United-States,<=50K
0.520547945,Private,0.0973271,HS-grad,0.13559322,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.04109589,Private,0.080406061,HS-grad,0.13559322,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,United-States,<=50K
0.054794521,Private,0.063284318,Some-college,0.152542373,Never-married,Adm-clerical,Not-in-family,White,Male,0.346938776,United-States,<=50K
0.301369863,Private,0.032754195,Some-college,0.152542373,Divorced,Others,Not-in-family,White,Female,0.193877551,United-States,<=50K
0.356164384,Private,0.116521196,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.219178082,Local-gov,0.008899687,HS-grad,0.13559322,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.11204788,Some-college,0.152542373,Never-married,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.191780822,State-gov,0.066845282,Some-college,0.152542373,Never-married,Other-service,Own-child,White,Female,0.653061224,United-States,<=50K
0.205479452,Others,0.205188774,5th-6th,0.033898305,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,Mexico,<=50K
0.589041096,Self-emp-not-inc,0.051030495,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,<=50K
0.328767123,Private,0.011731313,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,>50K
0.054794521,Private,0.204394803,Some-college,0.152542373,Never-married,Other-service,Own-child,Black,Male,0.193877551,United-States,Others
0.219178082,Private,0.275554198,5th-6th,0.033898305,Divorced,Handlers-cleaners,Unmarried,White,Male,0.397959184,Mexico,<=50K
0.356164384,Private,0.09842723,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.136986301,Private,0.099268826,11th,0.101694915,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.01369863,Self-emp-not-inc,0.165731069,10th,0.084745763,Never-married,Farming-fishing,Own-child,White,Male,0.397959184,United-States,<=50K
0.273972603,Private,0.024464784,7th-8th,0.050847458,Divorced,Exec-managerial,Not-in-family,White,Male,0.5,United-States,<=50K
0.561643836,Private,0.083430227,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.547945205,Private,0.362884884,12th,0.118644068,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.397959184,United-States,>50K
0.342465753,Local-gov,0.109376137,Bachelors,0.203389831,Never-married,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,>50K
0.095890411,Private,0.114786298,HS-grad,0.13559322,Never-married,Others,Other-relative,White,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.222117977,Bachelors,0.203389831,Never-married,Others,Other-relative,White,Male,0.142857143,United-States,<=50K
0.356164384,Self-emp-inc,0.158592134,HS-grad,0.13559322,Divorced,Craft-repair,Unmarried,White,Male,0.5,United-States,<=50K
0.232876712,Private,0.12157009,11th,0.101694915,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.287671233,Private,0.016823749,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.397959184,United-States,<=50K
0.465753425,Self-emp-not-inc,0.076383819,11th,0.101694915,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.448979592,United-States,>50K
0.438356164,Self-emp-not-inc,0.114213441,Doctorate,0.254237288,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.346938776,United-States,>50K
0.123287671,Private,0.172933277,Bachelors,0.203389831,Never-married,Adm-clerical,Own-child,White,Female,0.397959184,United-States,<=50K
0.150684932,Private,0.112306414,HS-grad,0.13559322,Divorced,Transport-moving,Unmarried,Black,Female,0.193877551,United-States,<=50K
0.068493151,Federal-gov,0.012295325,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.367346939,United-States,<=50K
0.123287671,Private,0.099036825,HS-grad,0.13559322,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.383561644,Private,0.142275928,9th,0.06779661,Married-civ-spouse,Other-service,Husband,White,Male,0.397959184,United-States,>50K
0.301369863,Private,0.045317578,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,White,Female,0.397959184,United-States,<=50K
0.082191781,Private,0.203875014,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.342465753,Local-gov,0.058452457,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.602040816,United-States,>50K
0.301369863,Federal-gov,0.163644429,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,<=50K
0.356164384,Federal-gov,0.052997394,Assoc-voc,0.169491525,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.219178082,Self-emp-not-inc,0.012538891,Some-college,0.152542373,Never-married,Farming-fishing,Not-in-family,White,Male,0.704081633,United-States,<=50K
0.698630137,State-gov,0.325538312,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.193877551,United-States,<=50K
0.205479452,Others,0.06282372,Bachelors,0.203389831,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.397959184,United-States,<=50K
0.109589041,Private,0.073959725,Some-college,0.152542373,Never-married,Adm-clerical,Unmarried,Other,Male,0.397959184,United-States,<=50K
0.493150685,Private,0.097612848,5th-6th,0.033898305,Married-civ-spouse,Other-service,Other-relative,White,Female,0.234693878,Italy,<=50K
0.287671233,Private,0.041800157,Assoc-voc,0.169491525,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.551020408,United-States,>50K
0.04109589,Private,0.073116088,HS-grad,0.13559322,Never-married,Machine-op-inspct,Own-child,White,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.305012767,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.082191781,Private,0.100249893,HS-grad,0.13559322,Never-married,Transport-moving,Own-child,White,Male,0.397959184,United-States,<=50K
0.356164384,State-gov,0.068121622,HS-grad,0.13559322,Divorced,Tech-support,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.232876712,Private,0.105268851,10th,0.084745763,Separated,Other-service,Unmarried,White,Female,0.357142857,United-States,<=50K
0.095890411,Private,0.296509045,Some-college,0.152542373,Never-married,Sales,Own-child,White,Male,0.346938776,United-States,<=50K
0.369863014,Local-gov,0.074712194,Masters,0.220338983,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.346938776,United-States,>50K
0.410958904,Private,0.059660763,Bachelors,0.203389831,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.397959184,United-States,>50K
0.315068493,Private,0.186709728,Some-college,0.152542373,Divorced,Others,Not-in-family,White,Female,0.479591837,United-States,<=50K
0.383561644,Private,0.059154581,HS-grad,0.13559322,Widowed,Sales,Unmarried,White,Female,0.448979592,United-States,<=50K
0.356164384,Private,0.130597002,HS-grad,0.13559322,Separated,Handlers-cleaners,Unmarried,Black,Female,0.448979592,United-States,<=50K
0.452054795,Private,0.088755343,Doctorate,0.254237288,Divorced,Prof-specialty,Other-relative,White,Male,0.5,United-States,>50K
0.164383562,Private,0.130269072,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.410958904,Private,0.124723522,Bachelors,0.203389831,Never-married,Exec-managerial,Not-in-family,White,Male,0.5,United-States,<=50K
0.095890411,Others,0.085127706,HS-grad,0.13559322,Never-married,Sales,Own-child,White,Male,0.346938776,El-Salvador,<=50K
0.054794521,Private,0.087579014,HS-grad,0.13559322,Never-married,Adm-clerical,Own-child,White,Female,0.397959184,United-States,<=50K
0.178082192,Self-emp-not-inc,0.089318675,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,Others
0.780821918,Self-emp-not-inc,0.120786324,Prof-school,0.237288136,Divorced,Prof-specialty,Other-relative,White,Male,0.397959184,United-States,<=50K
0.136986301,Private,0.06125823,Assoc-voc,0.169491525,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.205479452,Local-gov,0.099739629,Bachelors,0.203389831,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.459183673,United-States,<=50K
0.178082192,Private,0.014128193,11th,0.101694915,Married-civ-spouse,Others,Husband,White,Male,0.5,United-States,<=50K
0.164383562,Local-gov,0.069309517,Assoc-voc,0.169491525,Divorced,Protective-serv,Unmarried,White,Male,0.56122449,United-States,<=50K
0.01369863,Private,0.152391404,11th,0.101694915,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,United-States,<=50K
0.191780822,Others,0.170651376,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.191780822,Private,0.110103434,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.37755102,United-States,<=50K
0.301369863,Private,0.136935163,Prof-school,0.237288136,Divorced,Prof-specialty,Not-in-family,White,Male,0.704081633,United-States,>50K
0.164383562,Private,0.108157627,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.232876712,Private,0.051589065,Some-college,0.152542373,Married-civ-spouse,Tech-support,Husband,White,Male,0.397959184,United-States,<=50K
0.479452055,State-gov,0.137066471,Bachelors,0.203389831,Widowed,Exec-managerial,Unmarried,White,Female,0.551020408,United-States,<=50K
0.246575342,Private,0.08563865,HS-grad,0.13559322,Never-married,Sales,Not-in-family,White,Male,0.244897959,United-States,<=50K
0.219178082,Private,0.069144192,10th,0.084745763,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.356164384,Private,0.112547259,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.5,United-States,>50K
0.465753425,Local-gov,0.064938935,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.260273973,Private,0.116155847,HS-grad,0.13559322,Never-married,Other-service,Unmarried,White,Female,0.295918367,United-States,<=50K
0,Local-gov,0.156466033,11th,0.101694915,Never-married,Prof-specialty,Own-child,White,Female,0.397959184,United-States,<=50K
0.205479452,Private,0.124633715,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.301369863,Private,0.055964409,HS-grad,0.13559322,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.02739726,Self-emp-inc,0.101903149,Some-college,0.152542373,Never-married,Farming-fishing,Own-child,White,Male,0.602040816,United-States,<=50K
0.506849315,Private,0.150231966,11th,0.101694915,Divorced,Adm-clerical,Not-in-family,White,Male,0.397959184,United-States,>50K
0.383561644,Private,0.123932953,Bachelors,0.203389831,Divorced,Prof-specialty,Not-in-family,White,Male,0.5,United-States,>50K
0.438356164,Self-emp-not-inc,0.13198424,HS-grad,0.13559322,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.989795918,United-States,<=50K
0.205479452,Private,0.129709143,HS-grad,0.13559322,Divorced,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.150684932,Self-emp-inc,0.089237713,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,<=50K
0.301369863,Self-emp-inc,0.141352009,Bachelors,0.203389831,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.136986301,Self-emp-inc,0.246326949,HS-grad,0.13559322,Never-married,Sales,Not-in-family,White,Male,0.5,United-States,<=50K
0.342465753,Others,0.083818708,Masters,0.220338983,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.37755102,United-States,>50K
0.383561644,Private,0.014374481,Bachelors,0.203389831,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,>50K
0.02739726,Private,0.135934365,HS-grad,0.13559322,Never-married,Other-service,Own-child,White,Male,0.295918367,United-States,<=50K
0.397260274,Private,0.241293703,10th,0.084745763,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,>50K
0.452054795,Private,0.103200581,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,<=50K
0.205479452,Private,0.164757485,HS-grad,0.13559322,Never-married,Adm-clerical,Not-in-family,White,Female,0.418367347,United-States,<=50K
0.410958904,Self-emp-inc,0.11310991,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.5,United-States,>50K
0.356164384,Self-emp-not-inc,0.016327092,HS-grad,0.13559322,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.5,United-States,<=50K
0.164383562,Private,0.117153243,Bachelors,0.203389831,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
1,Private,0.203337536,Bachelors,0.203389831,Never-married,Prof-specialty,Own-child,White,Female,0.091836735,United-States,<=50K
0.328767123,Private,0.2155172,Prof-school,0.237288136,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.5,Japan,>50K
0.095890411,Private,0.155453669,Preschool,0,Never-married,Farming-fishing,Not-in-family,White,Male,0.357142857,Mexico,<=50K
0.246575342,Private,0.263331671,HS-grad,0.13559322,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.418367347,United-States,>50K
0.178082192,Private,0.067907992,Bachelors,0.203389831,Never-married,Adm-clerical,Other-relative,White,Male,0.397959184,United-States,<=50K
0.397260274,Private,0.057494521,Bachelors,0.203389831,Separated,Exec-managerial,Unmarried,White,Female,0.397959184,United-States,<=50K
0.02739726,Local-gov,0.132961226,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,White,Female,0.295918367,United-States,<=50K
0.301369863,Private,0.161548944,9th,0.06779661,Separated,Craft-repair,Own-child,White,Male,0.346938776,Mexico,<=50K
0.356164384,Others,0.051505381,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,<=50K
0.246575342,Private,0.119276622,HS-grad,0.13559322,Never-married,Others,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.657534247,Private,0.169618601,HS-grad,1,Widowed,Others,Not-in-family,White,Female,0.234693878,United-States,<=50K
0.232876712,Private,0.155731253,HS-grad,0.13559322,Divorced,Craft-repair,Unmarried,White,Male,0.397959184,United-States,<=50K
0.328767123,Private,0.035505539,Assoc-voc,0.169491525,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.095890411,Self-emp-not-inc,0.128811758,Some-college,0.152542373,Never-married,Farming-fishing,Own-child,White,Male,0.602040816,United-States,<=50K
0.095890411,Private,0.144091788,HS-grad,0.13559322,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0.346938776,United-States,<=50K
0.219178082,Private,0.204285947,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.397959184,Cuba,>50K
0.273972603,Private,0.070622597,HS-grad,0.13559322,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.37755102,Puerto-Rico,<=50K
0.301369863,Self-emp-not-inc,0.131465132,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.602040816,United-States,>50K
0.561643836,Private,0.06941157,HS-grad,0.13559322,Divorced,Other-service,Unmarried,White,Female,0.244897959,United-States,<=50K
0.260273973,Self-emp-not-inc,0.265858499,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.346938776,Mexico,<=50K
0.342465753,Local-gov,0.213428519,Masters,0.220338983,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.551020408,United-States,Others
0.547945205,Private,0.097936016,HS-grad,0.13559322,Separated,Craft-repair,Unmarried,White,Male,0.397959184,United-States,<=50K
0.082191781,Private,0.098536086,HS-grad,0.13559322,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.246575342,Private,0.085449512,Some-college,0.152542373,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.397959184,United-States,<=50K
0.356164384,Private,0.088377748,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.551020408,Italy,>50K
0.260273973,Private,0.087430017,HS-grad,0.13559322,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.164383562,Local-gov,0.103866646,Assoc-acdm,0.186440678,Divorced,Other-service,Unmarried,White,Female,0.12244898,United-States,<=50K
0.109589041,Private,0.072999748,HS-grad,0.13559322,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,United-States,<=50K
0.506849315,Private,0.247559066,10th,0.084745763,Separated,Transport-moving,Unmarried,Black,Male,0.448979592,United-States,>50K
0.095890411,Private,0.146681888,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.43877551,United-States,<=50K
0.452054795,Self-emp-inc,0.072051337,Bachelors,0.203389831,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.602040816,South,>50K
0.726027397,Private,0.130188111,10th,0.084745763,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.5,United-States,<=50K
0.602739726,Private,0.19289481,Bachelors,0.203389831,Divorced,Sales,Not-in-family,Black,Male,0.479591837,United-States,>50K
0.465753425,Federal-gov,0.101231642,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,<=50K
0.287671233,Self-emp-not-inc,0.08552367,Masters,0.220338983,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.704081633,United-States,<=50K
0.465753425,Private,0.083258098,HS-grad,0.13559322,Divorced,Prof-specialty,Unmarried,White,Female,0.397959184,United-States,>50K
0.671232877,Self-emp-not-inc,0.114021582,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.244897959,United-States,>50K
0.164383562,Others,0.160522973,Some-college,0.152542373,Never-married,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.054794521,Others,0.123572366,Some-college,0.152542373,Never-married,Sales,Own-child,Black,Female,0.397959184,United-States,<=50K
0.342465753,Private,0.239929597,10th,0.084745763,Married-civ-spouse,Craft-repair,Own-child,Other,Male,0.428571429,United-States,>50K
0.780821918,Private,0.118266299,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.5,United-States,>50K
0.452054795,Private,0.174362017,Some-college,0.152542373,Divorced,Sales,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.369863014,Private,0.209217139,11th,0.101694915,Separated,Other-service,Unmarried,Black,Female,0.295918367,United-States,<=50K
0.232876712,Others,0.132541449,Assoc-voc,0.169491525,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.5,United-States,>50K
0,Private,0.060792188,10th,0.084745763,Never-married,Other-service,Own-child,White,Male,0.091836735,United-States,<=50K
0.356164384,Private,0.049907234,Some-college,0.152542373,Married-civ-spouse,Transport-moving,Husband,White,Male,0.602040816,United-States,<=50K
0.205479452,Private,0.153766396,Assoc-acdm,0.186440678,Divorced,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.04109589,Private,0.077806436,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,White,Female,0.193877551,United-States,<=50K
0.232876712,Private,0.151026617,HS-grad,0.13559322,Married-civ-spouse,Other-service,Husband,White,Male,0.448979592,United-States,<=50K
0.178082192,Private,0.064227967,Some-college,0.152542373,Never-married,Sales,Own-child,White,Male,0.193877551,United-States,<=50K
0.205479452,Private,0.136185415,7th-8th,0.050847458,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,<=50K
0.315068493,Private,0.068752309,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.602040816,Ireland,Others
0.150684932,Private,0.027542017,Some-college,0.152542373,Never-married,Craft-repair,Not-in-family,Black,Male,0.397959184,United-States,<=50K
0.369863014,Private,0.14272428,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,>50K
0.164383562,Local-gov,0.245895605,Assoc-voc,0.169491525,Married-civ-spouse,Tech-support,Wife,White,Female,0.346938776,Nicaragua,>50K
0.150684932,Private,0.114788339,Doctorate,0.254237288,Never-married,Prof-specialty,Not-in-family,White,Male,0.5,Germany,<=50K
0.534246575,Self-emp-inc,0.166009333,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.136986301,Private,0.036911827,Bachelors,0.203389831,Never-married,Others,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.273972603,Private,0.112117276,HS-grad,0.13559322,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.671232877,Self-emp-not-inc,0.085437266,Bachelors,0.203389831,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,>50K
0.02739726,Private,0.212622982,HS-grad,0.13559322,Never-married,Prof-specialty,Own-child,White,Male,0.295918367,United-States,Others
0.589041096,Private,0.126108039,Assoc-voc,0.169491525,Divorced,Prof-specialty,Unmarried,White,Female,0.397959184,United-States,<=50K
0.506849315,Self-emp-not-inc,0.063651709,Some-college,0.152542373,Married-civ-spouse,Transport-moving,Husband,White,Male,0.295918367,United-States,<=50K
0.410958904,Private,0.123211779,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.410958904,Private,0.213811557,Some-college,0.152542373,Divorced,Prof-specialty,Not-in-family,White,Male,0.479591837,United-States,>50K
0.424657534,Self-emp-inc,0.160424322,Assoc-voc,0.169491525,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,<=50K
0.616438356,Others,0.10839575,9th,0.06779661,Widowed,Other-service,Unmarried,Black,Female,0.244897959,United-States,<=50K
0.383561644,Private,0.103916311,Some-college,0.152542373,Married-civ-spouse,Other-service,Husband,White,Male,0.397959184,United-States,Others
0.520547945,Local-gov,0.163332828,HS-grad,0.13559322,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.397959184,United-States,<=50K
0.616438356,Private,0.20730603,HS-grad,0.13559322,Widowed,Sales,Not-in-family,White,Female,0.316326531,United-States,<=50K
0.109589041,Private,0.159278609,10th,0.084745763,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,Guatemala,<=50K
